order_item_key,orders_key,product_key,product_variant_key,time_key,customer_key,platform_key,item_quantity,paid_price,original_unit_price,voucher_platform_amount,voucher_seller_amount,shipping_fee_paid_by_buyer
S00000264,238.2,19.2,148.2,20210507,10234.2,2,1,324.0,350.0,0.0,0.0,41.65714285714285
S00000265,239.2,19.2,148.2,20210507,10223.2,2,1,265.0,350.0,0.0,0.0,34.07142857142857
S00000266,240.2,19.2,148.2,20210507,10233.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000267,241.2,19.2,148.2,20210507,10232.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000268,242.2,19.2,148.2,20210507,10228.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000269,244.2,19.2,148.2,20210507,10237.2,2,2,650.0,700.0,0.0,50.0,41.785714285714285
S00000270,245.2,19.2,148.2,20210507,10219.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000271,246.2,19.2,148.2,20210507,10230.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000272,247.2,19.2,148.2,20210507,10225.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000273,248.2,10.2,125.2,20210507,10218.2,2,1,97.0,100.0,0.0,0.0,21.825
S00000274,248.2,16.2,329.2,20210507,10218.2,2,1,97.0,100.0,0.0,0.0,21.825
S00000275,249.2,19.2,148.2,20210507,10227.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000276,250.2,47.2,289.2,20210507,10221.2,2,2,606.0,700.0,0.0,61.0,30.3
S00000277,250.2,10.2,125.2,20210507,10221.2,2,1,91.0,100.0,0.0,9.0,4.55
S00000278,250.2,19.2,148.2,20210507,10221.2,2,1,303.0,350.0,0.0,30.0,15.15
S00000279,251.2,19.2,148.2,20210507,10238.2,2,1,262.0,350.0,0.0,0.0,53.14857142857143
S00000280,252.2,19.2,148.2,20210507,10226.2,2,1,307.0,350.0,0.0,0.0,39.47142857142857
S00000281,253.2,19.2,148.2,20210508,10245.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000282,254.2,19.2,148.2,20210508,10242.2,2,1,320.0,350.0,0.0,0.0,41.14285714285714
S00000283,255.2,19.2,148.2,20210508,10240.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000284,257.2,47.2,289.2,20210508,43207.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000285,258.2,19.2,148.2,20210508,10241.2,2,3,900.0,1050.0,50.0,50.0,45.0
S00000286,259.2,19.2,148.2,20210509,10075.2,2,1,298.0,350.0,0.0,0.0,38.31428571428571
S00000287,260.2,16.2,327.2,20210510,10250.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00000288,260.2,39.2,249.2,20210510,10250.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00000289,261.2,19.2,148.2,20210510,10251.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000290,262.2,95.2,337.2,20210510,10112.2,2,1,150.0,150.0,0.0,0.0,65.0
S00000291,263.2,39.2,249.2,20210510,10246.2,2,1,349.0,350.0,0.0,0.0,22.435714285714283
S00000292,263.2,19.2,148.2,20210510,10246.2,2,1,349.0,350.0,0.0,0.0,22.435714285714283
S00000293,265.2,47.2,289.2,20210510,10249.2,2,1,317.0,350.0,0.0,16.0,15.850000000000001
S00000294,265.2,19.2,148.2,20210510,10249.2,2,2,633.0,700.0,0.0,34.0,31.650000000000002
S00000295,266.2,47.2,289.2,20210510,10248.2,2,1,325.0,350.0,0.0,25.0,20.892857142857142
S00000296,266.2,19.2,148.2,20210510,10248.2,2,1,325.0,350.0,0.0,25.0,20.892857142857142
S00000297,267.2,47.2,289.2,20210510,10247.2,2,1,271.0,350.0,0.0,25.0,17.42142857142857
S00000298,267.2,19.2,148.2,20210510,10247.2,2,1,272.0,350.0,0.0,25.0,17.485714285714284
S00000299,269.2,19.2,148.2,20210511,10323.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000300,270.2,19.2,148.2,20210511,10390.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000301,271.2,47.2,289.2,20210511,10406.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000302,272.2,19.2,148.2,20210511,10375.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000303,273.2,15.2,130.2,20210511,10407.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000304,274.2,19.2,148.2,20210511,10408.2,2,1,332.0,350.0,0.0,0.0,16.6
S00000305,274.2,15.2,130.2,20210511,10408.2,2,1,334.0,350.0,0.0,0.0,16.7
S00000306,274.2,39.2,249.2,20210511,10408.2,2,1,334.0,350.0,0.0,0.0,16.7
S00000307,275.2,19.2,148.2,20210511,10370.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000308,276.2,10.2,125.2,20210511,10396.2,2,1,100.0,100.0,0.0,0.0,35.5
S00000309,276.2,10.2,123.2,20210511,10396.2,2,1,100.0,100.0,0.0,0.0,35.5
S00000310,277.2,19.2,148.2,20210511,10395.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000311,278.2,19.2,148.2,20210511,10358.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000312,279.2,10.2,125.2,20210511,10328.2,2,1,100.0,100.0,0.0,0.0,40.0
S00000313,281.2,19.2,148.2,20210511,10339.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000314,282.2,47.2,289.2,20210511,10352.2,2,1,309.0,350.0,0.0,25.0,12.58888888888889
S00000315,282.2,15.2,130.2,20210511,10352.2,2,1,309.0,350.0,0.0,25.0,12.58888888888889
S00000316,282.2,39.2,249.2,20210511,10352.2,2,1,307.0,350.0,0.0,25.0,12.507407407407408
S00000317,282.2,19.2,148.2,20210511,10352.2,2,1,325.0,350.0,0.0,25.0,13.240740740740742
S00000318,283.2,19.2,148.2,20210511,10338.2,2,1,300.0,350.0,0.0,32.0,15.0
S00000319,283.2,15.2,130.2,20210511,10338.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000320,283.2,39.2,249.2,20210511,10338.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000321,284.2,19.2,148.2,20210511,43207.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000322,285.2,39.2,249.2,20210511,43207.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000323,285.2,19.2,148.2,20210511,43207.2,2,1,316.0,350.0,0.0,16.0,15.8
S00000324,285.2,15.2,130.2,20210511,43207.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000325,286.2,19.2,148.2,20210511,10401.2,2,1,332.0,350.0,0.0,0.0,31.54
S00000326,286.2,47.2,289.2,20210511,10401.2,2,1,334.0,350.0,0.0,0.0,31.73
S00000327,286.2,39.2,249.2,20210511,10401.2,2,1,334.0,350.0,0.0,0.0,31.73
S00000328,287.2,19.2,148.2,20210511,10384.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000329,288.2,19.2,148.2,20210511,10305.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000330,289.2,19.2,148.2,20210511,10382.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000331,290.2,15.2,130.2,20210511,10314.2,2,1,334.0,350.0,0.0,0.0,31.73
S00000332,290.2,39.2,249.2,20210511,10314.2,2,1,334.0,350.0,0.0,0.0,31.73
S00000333,290.2,19.2,148.2,20210511,10314.2,2,1,332.0,350.0,0.0,0.0,31.54
S00000334,292.2,15.2,130.2,20210511,10349.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000335,293.2,19.2,148.2,20210511,10322.2,2,1,316.0,350.0,0.0,16.0,15.8
S00000336,293.2,39.2,249.2,20210511,10322.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000337,293.2,15.2,130.2,20210511,10322.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000338,294.2,19.2,148.2,20210511,10394.2,2,1,291.0,350.0,0.0,25.0,18.707142857142856
S00000339,294.2,15.2,130.2,20210511,10394.2,2,1,290.0,350.0,0.0,25.0,18.642857142857142
S00000340,295.2,16.2,323.2,20210511,10379.2,2,1,262.0,350.0,0.0,0.0,29.942857142857143
S00000341,296.2,19.2,148.2,20210511,10363.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000342,297.2,19.2,148.2,20210511,10271.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000343,298.2,19.2,148.2,20210511,10268.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000344,299.2,19.2,148.2,20210511,10318.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000345,300.2,19.2,148.2,20210511,10278.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000346,301.2,39.2,249.2,20210511,10312.2,2,1,334.0,350.0,0.0,0.0,31.73
S00000347,301.2,15.2,130.2,20210511,10312.2,2,1,334.0,350.0,0.0,0.0,31.73
S00000348,301.2,19.2,148.2,20210511,10312.2,2,1,332.0,350.0,0.0,0.0,31.54
S00000349,302.2,19.2,148.2,20210511,10398.2,2,1,343.0,350.0,0.0,0.0,44.099999999999994
S00000350,303.2,19.2,148.2,20210511,10389.2,2,2,700.0,700.0,0.0,0.0,128.0
S00000351,304.2,16.2,326.2,20210511,10301.2,2,1,334.0,350.0,0.0,0.0,42.752
S00000352,304.2,16.2,323.2,20210511,10301.2,2,1,332.0,350.0,0.0,0.0,42.496
S00000353,304.2,39.2,249.2,20210511,10301.2,2,1,334.0,350.0,0.0,0.0,42.752
S00000354,305.2,19.2,148.2,20210511,10284.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000355,306.2,19.2,148.2,20210511,10333.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000356,307.2,39.2,249.2,20210511,10354.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000357,307.2,15.2,130.2,20210511,10354.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000358,307.2,19.2,148.2,20210511,10354.2,2,1,300.0,350.0,0.0,32.0,15.0
S00000359,308.2,19.2,148.2,20210511,43207.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000360,309.2,19.2,148.2,20210511,10345.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000361,310.2,19.2,148.2,20210511,10388.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000362,311.2,19.2,148.2,20210511,10288.2,2,1,244.0,350.0,0.0,25.0,44.61714285714286
S00000363,311.2,39.2,249.2,20210511,10288.2,2,1,243.0,350.0,0.0,25.0,44.434285714285714
S00000364,312.2,19.2,148.2,20210511,10391.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000365,313.2,19.2,148.2,20210511,10280.2,2,1,262.0,350.0,0.0,0.0,33.68571428571428
S00000366,314.2,19.2,148.2,20210511,10290.2,2,1,288.0,350.0,0.0,0.0,37.028571428571425
S00000367,315.2,19.2,148.2,20210511,43207.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000368,316.2,19.2,148.2,20210511,10310.2,2,1,344.0,350.0,0.0,0.0,44.22857142857143
S00000369,318.2,19.2,148.2,20210511,10317.2,2,2,700.0,700.0,0.0,0.0,44.99999999999999
S00000370,319.2,16.2,323.2,20210511,10378.2,2,2,650.0,700.0,0.0,50.0,41.785714285714285
S00000371,320.2,19.2,148.2,20210511,10397.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000372,321.2,19.2,148.2,20210511,10329.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000373,322.2,19.2,148.2,20210511,10272.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000374,323.2,10.2,122.2,20210511,10364.2,2,1,91.0,100.0,0.0,9.0,9.858333333333334
S00000375,323.2,10.2,124.2,20210511,10364.2,2,1,91.0,100.0,0.0,9.0,9.858333333333334
S00000376,323.2,10.2,123.2,20210511,10364.2,2,1,95.0,100.0,0.0,5.0,10.291666666666668
S00000377,323.2,10.2,120.2,20210511,10364.2,2,1,91.0,100.0,0.0,9.0,9.858333333333334
S00000378,323.2,10.2,125.2,20210511,10364.2,2,1,91.0,100.0,0.0,9.0,9.858333333333334
S00000379,323.2,10.2,121.2,20210511,10364.2,2,1,91.0,100.0,0.0,9.0,9.858333333333334
S00000380,324.2,19.2,148.2,20210511,10360.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000381,326.2,19.2,148.2,20210511,43207.2,2,1,332.0,350.0,0.0,0.0,16.6
S00000382,326.2,39.2,249.2,20210511,43207.2,2,1,334.0,350.0,0.0,0.0,16.7
S00000383,326.2,15.2,130.2,20210511,43207.2,2,1,334.0,350.0,0.0,0.0,16.7
S00000384,327.2,19.2,148.2,20210511,10344.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000385,328.2,47.2,289.2,20210511,10376.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000386,329.2,19.2,148.2,20210511,10386.2,2,1,271.0,350.0,0.0,0.0,34.84285714285714
S00000387,330.2,19.2,148.2,20210511,10298.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000388,331.2,15.2,130.2,20210511,10367.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000389,331.2,47.2,289.2,20210511,10367.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000390,331.2,19.2,148.2,20210511,10367.2,2,1,316.0,350.0,0.0,16.0,15.8
S00000391,332.2,39.2,249.2,20210511,10330.2,2,1,325.0,350.0,0.0,25.0,37.074074074074076
S00000392,332.2,15.2,130.2,20210511,10330.2,2,3,925.0,1050.0,0.0,75.0,105.51851851851852
S00000393,333.2,19.2,148.2,20210511,10304.2,2,1,325.0,350.0,0.0,25.0,20.892857142857142
S00000394,333.2,47.2,289.2,20210511,10304.2,2,1,325.0,350.0,0.0,25.0,20.892857142857142
S00000395,334.2,47.2,289.2,20210511,10309.2,2,1,317.0,350.0,0.0,17.0,14.264999999999999
S00000396,334.2,16.2,328.2,20210511,10309.2,2,1,317.0,350.0,0.0,17.0,14.264999999999999
S00000397,334.2,16.2,323.2,20210511,10309.2,2,1,316.0,350.0,0.0,16.0,14.219999999999999
S00000398,335.2,39.2,249.2,20210511,10403.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000399,335.2,15.2,130.2,20210511,10403.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000400,335.2,19.2,148.2,20210511,10403.2,2,1,300.0,350.0,0.0,32.0,15.0
S00000401,336.2,19.2,148.2,20210511,10294.2,2,1,291.0,350.0,0.0,0.0,37.41428571428571
S00000402,337.2,19.2,148.2,20210511,10374.2,2,1,325.0,350.0,0.0,25.0,39.464285714285715
S00000403,337.2,39.2,249.2,20210511,10374.2,2,1,325.0,350.0,0.0,25.0,39.464285714285715
S00000404,338.2,16.2,328.2,20210511,10365.2,2,1,300.0,350.0,0.0,34.0,38.4
S00000405,338.2,16.2,323.2,20210511,10365.2,2,1,300.0,350.0,0.0,32.0,38.4
S00000406,338.2,16.2,326.2,20210511,10365.2,2,1,300.0,350.0,0.0,34.0,38.4
S00000407,339.2,19.2,148.2,20210511,10373.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000408,340.2,19.2,148.2,20210511,10340.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000409,341.2,19.2,148.2,20210511,43207.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000410,342.2,10.2,125.2,20210511,10362.2,2,1,100.0,100.0,0.0,0.0,40.0
S00000411,343.2,19.2,148.2,20210511,10259.2,2,1,262.0,350.0,0.0,0.0,33.68571428571428
S00000412,345.2,15.2,130.2,20210511,43207.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000413,345.2,19.2,148.2,20210511,43207.2,2,1,300.0,350.0,0.0,32.0,15.0
S00000414,345.2,39.2,249.2,20210511,43207.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000415,346.2,19.2,148.2,20210511,10400.2,2,1,262.0,350.0,0.0,0.0,53.14857142857143
S00000416,347.2,19.2,148.2,20210511,10350.2,2,1,283.0,350.0,0.0,0.0,36.38571428571428
S00000417,349.2,19.2,148.2,20210511,10348.2,2,1,262.0,350.0,0.0,0.0,33.68571428571428
S00000418,350.2,19.2,148.2,20210511,10321.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000419,351.2,39.2,249.2,20210511,10380.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000420,351.2,16.2,328.2,20210511,10380.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000421,351.2,19.2,148.2,20210511,10380.2,2,1,316.0,350.0,0.0,16.0,15.8
S00000422,352.2,19.2,148.2,20210511,10342.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000423,353.2,19.2,148.2,20210511,10393.2,2,2,700.0,700.0,0.0,0.0,85.0
S00000424,354.2,19.2,148.2,20210511,10291.2,2,1,311.0,350.0,0.0,0.0,39.98571428571428
S00000425,355.2,19.2,148.2,20210511,10316.2,2,1,291.0,350.0,0.0,0.0,59.03142857142857
S00000426,356.2,19.2,148.2,20210511,10369.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000427,357.2,10.2,125.2,20210511,10337.2,2,1,100.0,100.0,0.0,0.0,42.66666666666667
S00000428,357.2,10.2,120.2,20210511,10337.2,2,1,100.0,100.0,0.0,0.0,42.66666666666667
S00000429,357.2,10.2,123.2,20210511,10337.2,2,1,100.0,100.0,0.0,0.0,42.66666666666667
S00000430,358.2,19.2,148.2,20210511,10334.2,2,1,332.0,350.0,0.0,0.0,42.68571428571428
S00000431,360.2,19.2,148.2,20210511,10404.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000432,361.2,19.2,148.2,20210511,10409.2,2,1,262.0,350.0,0.0,0.0,53.14857142857143
S00000433,362.2,19.2,148.2,20210511,10299.2,2,1,309.0,350.0,0.0,0.0,39.72857142857143
S00000434,363.2,10.2,122.2,20210511,10269.2,2,1,100.0,100.0,0.0,0.0,28.333333333333332
S00000435,363.2,10.2,123.2,20210511,10269.2,2,1,100.0,100.0,0.0,0.0,28.333333333333332
S00000436,363.2,10.2,125.2,20210511,10269.2,2,1,100.0,100.0,0.0,0.0,28.333333333333332
S00000437,364.2,19.2,148.2,20210511,10332.2,2,2,633.0,700.0,0.0,34.0,31.650000000000002
S00000438,364.2,39.2,249.2,20210511,10332.2,2,1,317.0,350.0,0.0,16.0,15.850000000000001
S00000439,365.2,19.2,148.2,20210511,10283.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000440,366.2,39.2,249.2,20210511,10307.2,2,1,318.0,350.0,0.0,16.0,15.9
S00000441,366.2,19.2,148.2,20210511,10307.2,2,1,318.0,350.0,0.0,14.0,15.9
S00000442,366.2,10.2,120.2,20210511,10307.2,2,1,96.0,100.0,0.0,4.0,4.800000000000001
S00000443,366.2,15.2,130.2,20210511,10307.2,2,1,318.0,350.0,0.0,16.0,15.9
S00000444,367.2,19.2,148.2,20210511,10281.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000445,368.2,19.2,148.2,20210511,10300.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000446,369.2,19.2,148.2,20210511,10306.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000447,371.2,19.2,148.2,20210511,10282.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000448,372.2,19.2,148.2,20210511,10385.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000449,373.2,10.2,124.2,20210511,10313.2,2,1,100.0,100.0,0.0,0.0,15.0
S00000450,373.2,10.2,125.2,20210511,10313.2,2,1,100.0,100.0,0.0,0.0,15.0
S00000451,373.2,10.2,123.2,20210511,10313.2,2,1,100.0,100.0,0.0,0.0,15.0
S00000452,374.2,47.2,289.2,20210511,43207.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000453,375.2,19.2,148.2,20210511,10325.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000454,376.2,15.2,130.2,20210511,10274.2,2,1,243.0,350.0,0.0,25.0,15.62142857142857
S00000455,376.2,19.2,148.2,20210511,10274.2,2,1,244.0,350.0,0.0,25.0,15.685714285714283
S00000456,377.2,19.2,148.2,20210511,10320.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000457,378.2,39.2,249.2,20210511,10359.2,2,1,334.0,350.0,0.0,0.0,16.7
S00000458,378.2,15.2,130.2,20210511,10359.2,2,1,334.0,350.0,0.0,0.0,16.7
S00000459,378.2,19.2,148.2,20210511,10359.2,2,1,332.0,350.0,0.0,0.0,16.6
S00000460,379.2,47.2,289.2,20210511,10343.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000461,379.2,15.2,130.2,20210511,10343.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000462,379.2,19.2,148.2,20210511,10343.2,2,1,300.0,350.0,0.0,32.0,15.0
S00000463,380.2,19.2,148.2,20210511,43207.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000464,381.2,19.2,148.2,20210511,10387.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000465,382.2,47.2,289.2,20210511,10270.2,2,1,300.0,350.0,0.0,33.0,15.0
S00000466,382.2,19.2,148.2,20210511,10270.2,2,2,600.0,700.0,0.0,67.0,30.0
S00000467,383.2,39.2,249.2,20210511,10383.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000468,383.2,15.2,130.2,20210511,10383.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000469,383.2,19.2,148.2,20210511,10383.2,2,1,316.0,350.0,0.0,16.0,15.8
S00000470,384.2,15.2,130.2,20210511,10399.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000471,384.2,19.2,148.2,20210511,10399.2,2,1,300.0,350.0,0.0,32.0,15.0
S00000472,384.2,39.2,249.2,20210511,10399.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000473,385.2,10.2,122.2,20210511,10311.2,2,1,100.0,100.0,0.0,0.0,15.0
S00000474,385.2,10.2,121.2,20210511,10311.2,2,1,100.0,100.0,0.0,0.0,15.0
S00000475,385.2,10.2,125.2,20210511,10311.2,2,1,100.0,100.0,0.0,0.0,15.0
S00000476,386.2,39.2,249.2,20210511,10356.2,2,1,317.0,350.0,0.0,17.0,30.115000000000002
S00000477,386.2,19.2,148.2,20210511,10356.2,2,1,316.0,350.0,0.0,16.0,30.02
S00000478,386.2,16.2,328.2,20210511,10356.2,2,1,317.0,350.0,0.0,17.0,30.115000000000002
S00000479,387.2,15.2,130.2,20210511,10302.2,2,1,334.0,350.0,0.0,0.0,31.73
S00000480,387.2,47.2,289.2,20210511,10302.2,2,1,334.0,350.0,0.0,0.0,31.73
S00000481,387.2,19.2,148.2,20210511,10302.2,2,1,332.0,350.0,0.0,0.0,31.54
S00000482,388.2,19.2,148.2,20210511,10411.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000483,389.2,19.2,148.2,20210511,10392.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000484,390.2,10.2,122.2,20210511,10335.2,2,1,83.0,100.0,0.0,0.0,12.45
S00000485,390.2,10.2,123.2,20210511,10335.2,2,1,85.0,100.0,0.0,0.0,12.75
S00000486,390.2,10.2,121.2,20210511,10335.2,2,1,83.0,100.0,0.0,0.0,12.45
S00000487,391.2,19.2,148.2,20210511,10315.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000488,392.2,19.2,148.2,20210511,10405.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000489,394.2,19.2,148.2,20210511,10381.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000490,396.2,10.2,121.2,20210511,10267.2,2,1,80.0,100.0,10.0,10.0,8.8
S00000491,396.2,10.2,125.2,20210511,10267.2,2,1,80.0,100.0,10.0,10.0,8.8
S00000492,396.2,10.2,122.2,20210511,10267.2,2,1,80.0,100.0,10.0,10.0,8.8
S00000493,396.2,10.2,124.2,20210511,10267.2,2,1,80.0,100.0,10.0,10.0,8.8
S00000494,396.2,10.2,123.2,20210511,10267.2,2,1,80.0,100.0,10.0,10.0,8.8
S00000495,397.2,19.2,148.2,20210511,10276.2,2,1,316.0,350.0,0.0,16.0,48.664
S00000496,397.2,39.2,249.2,20210511,10276.2,2,1,317.0,350.0,0.0,17.0,48.818
S00000497,397.2,15.2,130.2,20210511,10276.2,2,1,317.0,350.0,0.0,17.0,48.818
S00000498,398.2,19.2,148.2,20210511,10275.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000499,399.2,19.2,148.2,20210511,10371.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000500,400.2,19.2,148.2,20210511,10258.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000501,401.2,19.2,148.2,20210511,10326.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000502,402.2,19.2,148.2,20210511,10324.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000503,403.2,10.2,123.2,20210511,10285.2,2,1,93.0,100.0,0.0,7.0,7.153846153846154
S00000504,403.2,10.2,125.2,20210511,10285.2,2,1,92.0,100.0,0.0,8.0,7.0769230769230775
S00000505,403.2,10.2,121.2,20210511,10285.2,2,1,92.0,100.0,0.0,8.0,7.0769230769230775
S00000506,403.2,47.2,289.2,20210511,10285.2,2,1,323.0,350.0,0.0,27.0,24.846153846153847
S00000507,404.2,15.2,130.2,20210511,10336.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000508,404.2,39.2,249.2,20210511,10336.2,2,1,300.0,350.0,0.0,34.0,15.0
S00000509,404.2,19.2,148.2,20210511,10336.2,2,1,300.0,350.0,0.0,32.0,15.0
S00000510,406.2,19.2,148.2,20210511,10355.2,2,1,350.0,350.0,0.0,0.0,0.0
S00000511,407.2,19.2,148.2,20210511,10257.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000512,408.2,39.2,249.2,20210511,10277.2,2,1,262.0,350.0,0.0,0.0,29.942857142857143
S00000513,409.2,19.2,148.2,20210511,10402.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000514,411.2,47.2,289.2,20210511,10287.2,2,1,350.0,350.0,0.0,0.0,110.0
S00000515,412.2,19.2,148.2,20210511,10341.2,2,2,700.0,700.0,0.0,0.0,44.99999999999999
S00000516,413.2,39.2,249.2,20210511,10289.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000517,413.2,19.2,148.2,20210511,10289.2,2,1,316.0,350.0,0.0,16.0,15.8
S00000518,413.2,47.2,289.2,20210511,10289.2,2,1,317.0,350.0,0.0,17.0,15.850000000000001
S00000519,415.2,15.2,130.2,20210511,10319.2,2,1,334.0,350.0,0.0,0.0,16.7
S00000520,415.2,39.2,249.2,20210511,10319.2,2,1,334.0,350.0,0.0,0.0,16.7
S00000521,415.2,19.2,148.2,20210511,10319.2,2,1,332.0,350.0,0.0,0.0,16.6
S00000522,416.2,19.2,148.2,20210511,10331.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000523,417.2,16.2,328.2,20210511,10347.2,2,1,334.0,350.0,0.0,0.0,15.03
S00000524,417.2,16.2,323.2,20210511,10347.2,2,1,334.0,350.0,0.0,0.0,15.03
S00000525,417.2,16.2,319.2,20210511,10347.2,2,1,332.0,350.0,0.0,0.0,14.94
S00000526,418.2,19.2,148.2,20210511,10286.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000527,419.2,19.2,148.2,20210511,10303.2,2,1,300.0,350.0,0.0,32.0,46.5
S00000528,419.2,39.2,249.2,20210511,10303.2,2,1,300.0,350.0,0.0,34.0,46.5
S00000529,419.2,47.2,289.2,20210511,10303.2,2,1,300.0,350.0,0.0,34.0,46.5
